"","zip_code","CountyFIPSCode","count","experience","spec_count","polulation","unemployment_rate","STATE","total_income","averge_income","contract_id","tier_label","mnthly_prm","ann_ddctbl","copay_max","coin_max","Summary_Score","Star_Rating_Current"
"12416",33931,12071,564,22.3640718562874,48,10461,1.22,"FL",412956,39.4757671350731,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12420",33936,12051,28,24.6382978723404,16,16418,3.3,"FL",278594,16.9688147155561,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12421",33936,12071,564,22.3640718562874,48,16418,3.3,"FL",278594,16.9688147155561,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12424",33946,12015,163,24.1688311688312,38,1064,6.58,"FL",149356,140.372180451128,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12425",33947,12015,163,24.1688311688312,38,5238,4.22,"FL",222104,42.4024436807942,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12426",33948,12015,163,24.1688311688312,38,14692,2.7,"FL",324115,22.0606452491152,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12428",33950,12015,163,24.1688311688312,38,19361,3.94,"FL",803897,41.5214606683539,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12430",33952,12015,163,24.1688311688312,38,30543,4.59,"FL",513536,16.8135415643519,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12431",33953,12015,163,24.1688311688312,38,3452,3.33,"FL",171550,49.6958285052144,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12432",33954,12015,163,24.1688311688312,38,7383,3.36,"FL",203513,27.5650819450088,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12433",33955,12071,564,22.3640718562874,48,6227,4.58,"FL",284876,45.7485145334832,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12434",33955,12071,564,22.3640718562874,48,6227,4.58,"FL",284876,45.7485145334832,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12435",33955,12015,163,24.1688311688312,38,6227,4.58,"FL",284876,45.7485145334832,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12436",33955,12015,163,24.1688311688312,38,6227,4.58,"FL",284876,45.7485145334832,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12437",33956,12071,564,22.3640718562874,48,4082,7.07,"FL",112945,27.6690347868692,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12438",33957,12071,564,22.3640718562874,48,6104,2.51,"FL",904817,148.233453473132,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12445",33971,12071,564,22.3640718562874,48,8370,3.83,"FL",328345,39.2287933094385,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12446",33972,12071,564,22.3640718562874,48,8012,2.82,"FL",180869,22.5747628557164,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12450",33980,12015,163,24.1688311688312,38,9081,1.94,"FL",225095,24.7874683404911,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12451",33981,12015,163,24.1688311688312,38,7225,2.58,"FL",237984,32.9389619377163,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12452",33982,12015,163,24.1688311688312,38,9289,2.82,"FL",180408,19.421681558833,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12453",33983,12015,163,24.1688311688312,38,10960,2.28,"FL",328965,30.0150547445255,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12454",33990,12071,564,22.3640718562874,48,22999,3.34,"FL",592450,25.7598156441584,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12455",33991,12071,564,22.3640718562874,48,9142,2.84,"FL",507520,55.5152045504266,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12456",33993,12071,564,22.3640718562874,48,4117,2.86,"FL",486484,118.164683021618,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12459",34102,12021,378,21.8056537102473,45,11831,2.38,"FL",2456342,207.619136167695,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12460",34103,12021,378,21.8056537102473,45,13123,1.57,"FL",1785977,136.095176407834,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12461",34104,12021,378,21.8056537102473,45,18947,3.41,"FL",618291,32.6326595239352,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12462",34105,12021,378,21.8056537102473,45,9952,1.77,"FL",1332101,133.85259244373,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12465",34108,12021,378,21.8056537102473,45,16649,2.59,"FL",2491446,149.645384107154,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12466",34109,12021,378,21.8056537102473,45,17911,1.55,"FL",1241752,69.3290156886829,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12467",34110,12021,378,21.8056537102473,45,15683,4.01,"FL",1690536,107.794172033412,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12468",34110,12021,378,21.8056537102473,45,15683,4.01,"FL",1690536,107.794172033412,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12469",34110,12071,564,22.3640718562874,48,15683,4.01,"FL",1690536,107.794172033412,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12470",34110,12071,564,22.3640718562874,48,15683,4.01,"FL",1690536,107.794172033412,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12471",34112,12021,378,21.8056537102473,45,26530,3.72,"FL",671158,25.2980776479457,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12472",34113,12021,378,21.8056537102473,45,14298,4.44,"FL",657650,45.9959434885998,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12473",34114,12021,378,21.8056537102473,45,8367,10.68,"FL",553685,66.1748535914904,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12474",34116,12021,378,21.8056537102473,45,25170,2.49,"FL",502520,19.9650377433453,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12475",34117,12021,378,21.8056537102473,45,10104,2.42,"FL",317459,31.4191409342835,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12476",34119,12021,378,21.8056537102473,45,9621,2.54,"FL",1556884,161.821432283546,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12477",34119,12021,378,21.8056537102473,45,9621,2.54,"FL",1556884,161.821432283546,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12478",34119,12071,564,22.3640718562874,48,9621,2.54,"FL",1556884,161.821432283546,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12479",34119,12071,564,22.3640718562874,48,9621,2.54,"FL",1556884,161.821432283546,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12480",34120,12021,378,21.8056537102473,45,12062,1.65,"FL",811370,67.2666224506715,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12482",34134,12021,378,21.8056537102473,45,11794,1.3,"FL",1649765,139.881719518399,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12483",34134,12021,378,21.8056537102473,45,11794,1.3,"FL",1649765,139.881719518399,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12484",34134,12071,564,22.3640718562874,48,11794,1.3,"FL",1649765,139.881719518399,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12485",34134,12071,564,22.3640718562874,48,11794,1.3,"FL",1649765,139.881719518399,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12486",34135,12071,564,22.3640718562874,48,25133,2.62,"FL",1482543,58.987904348864,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12492",34141,12021,378,21.8056537102473,45,128,0,"FL",10215,79.8046875,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12493",34142,12051,28,24.6382978723404,16,23853,11.32,"FL",248362,10.4121913386157,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12494",34142,12051,28,24.6382978723404,16,23853,11.32,"FL",248362,10.4121913386157,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12495",34142,12071,564,22.3640718562874,48,23853,11.32,"FL",248362,10.4121913386157,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12496",34142,12071,564,22.3640718562874,48,23853,11.32,"FL",248362,10.4121913386157,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12497",34142,12021,378,21.8056537102473,45,23853,11.32,"FL",248362,10.4121913386157,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12498",34142,12021,378,21.8056537102473,45,23853,11.32,"FL",248362,10.4121913386157,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12500",34145,12021,378,21.8056537102473,45,15213,1.02,"FL",1744305,114.658844409387,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12502",34201,12081,321,22.1640449438202,46,1877,1.62,"FL",389490,207.506659563133,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12503",34202,12081,321,22.1640449438202,46,15335,1.34,"FL",1305275,85.1173785458102,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12504",34203,12081,321,22.1640449438202,46,26017,3.29,"FL",747716,28.7395164700004,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12506",34205,12081,321,22.1640449438202,46,31817,4.6,"FL",507696,15.9567526793852,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12508",34207,12081,321,22.1640449438202,46,30690,4.93,"FL",389666,12.6968393613555,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12509",34208,12081,321,22.1640449438202,46,30750,4.18,"FL",584422,19.005593495935,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12510",34209,12081,321,22.1640449438202,46,33228,2.59,"FL",1112120,33.469363187673,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12511",34210,12081,321,22.1640449438202,46,13883,4.27,"FL",420986,30.3238493121083,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12514",34215,12081,321,22.1640449438202,46,792,18.94,"FL",55722,70.3560606060606,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12516",34217,12081,321,22.1640449438202,46,6385,2.97,"FL",222895,34.9091620986688,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12518",34219,12081,321,22.1640449438202,46,5812,1.98,"FL",682561,117.439951823813,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12520",34221,12081,321,22.1640449438202,46,31646,3.67,"FL",804439,25.419926688997,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12521",34222,12081,321,22.1640449438202,46,8732,4.05,"FL",266413,30.5099633531837,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12522",34223,12015,163,24.1688311688312,38,18002,6.03,"FL",541591,30.0850461059882,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12523",34223,12015,163,24.1688311688312,38,18002,6.03,"FL",541591,30.0850461059882,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12524",34223,12115,548,23.9526248399488,47,18002,6.03,"FL",541591,30.0850461059882,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12525",34223,12115,548,23.9526248399488,47,18002,6.03,"FL",541591,30.0850461059882,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12526",34224,12115,548,23.9526248399488,47,14984,3.74,"FL",308516,20.5896956753871,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12527",34224,12115,548,23.9526248399488,47,14984,3.74,"FL",308516,20.5896956753871,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12528",34224,12015,163,24.1688311688312,38,14984,3.74,"FL",308516,20.5896956753871,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12529",34224,12015,163,24.1688311688312,38,14984,3.74,"FL",308516,20.5896956753871,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12530",34228,12081,321,22.1640449438202,46,7603,0.88,"FL",1188828,156.3630145995,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12531",34228,12081,321,22.1640449438202,46,7603,0.88,"FL",1188828,156.3630145995,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12532",34228,12115,548,23.9526248399488,47,7603,0.88,"FL",1188828,156.3630145995,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12533",34228,12115,548,23.9526248399488,47,7603,0.88,"FL",1188828,156.3630145995,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12534",34229,12115,548,23.9526248399488,47,4850,2.76,"FL",571055,117.743298969072,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12536",34231,12115,548,23.9526248399488,47,31885,2.3,"FL",1017345,31.9066959385291,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12537",34232,12115,548,23.9526248399488,47,31969,3.12,"FL",812079,25.4020770121055,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12538",34233,12115,548,23.9526248399488,47,14745,3.07,"FL",517393,35.0893862326212,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12539",34234,12115,548,23.9526248399488,47,20511,8.8,"FL",333481,16.2586417044513,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12540",34235,12115,548,23.9526248399488,47,13028,3.29,"FL",386586,29.6734725207246,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12541",34236,12115,548,23.9526248399488,47,11636,6.57,"FL",1207450,103.768477139911,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12542",34237,12115,548,23.9526248399488,47,16890,2.86,"FL",269708,15.9685020722321,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12543",34238,12115,548,23.9526248399488,47,14042,4.09,"FL",893205,63.6095285571856,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12544",34239,12115,548,23.9526248399488,47,15800,2.87,"FL",663503,41.9938607594937,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12545",34240,12115,548,23.9526248399488,47,6757,3.21,"FL",566243,83.800947165902,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12546",34240,12115,548,23.9526248399488,47,6757,3.21,"FL",566243,83.800947165902,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12547",34240,12081,321,22.1640449438202,46,6757,3.21,"FL",566243,83.800947165902,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12548",34240,12081,321,22.1640449438202,46,6757,3.21,"FL",566243,83.800947165902,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12549",34241,12115,548,23.9526248399488,47,12106,2.23,"FL",623487,51.5023129026929,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12550",34242,12115,548,23.9526248399488,47,9581,1.47,"FL",1012961,105.726020248408,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12551",34243,12115,548,23.9526248399488,47,20508,3.13,"FL",818451,39.9088648332358,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12552",34243,12115,548,23.9526248399488,47,20508,3.13,"FL",818451,39.9088648332358,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12553",34243,12081,321,22.1640449438202,46,20508,3.13,"FL",818451,39.9088648332358,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12554",34243,12081,321,22.1640449438202,46,20508,3.13,"FL",818451,39.9088648332358,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12556",34251,12081,321,22.1640449438202,46,4239,2.51,"FL",161669,38.1384760556735,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12557",34251,12081,321,22.1640449438202,46,4239,2.51,"FL",161669,38.1384760556735,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12558",34251,12115,548,23.9526248399488,47,4239,2.51,"FL",161669,38.1384760556735,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12559",34251,12115,548,23.9526248399488,47,4239,2.51,"FL",161669,38.1384760556735,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12562",34266,12015,163,24.1688311688312,38,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12563",34266,12015,163,24.1688311688312,38,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12564",34266,12015,163,24.1688311688312,38,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12565",34266,12027,16,25.1,12,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12566",34266,12027,16,25.1,12,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12567",34266,12027,16,25.1,12,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12568",34266,12081,321,22.1640449438202,46,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12569",34266,12081,321,22.1640449438202,46,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12570",34266,12081,321,22.1640449438202,46,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12571",34266,12115,548,23.9526248399488,47,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12572",34266,12115,548,23.9526248399488,47,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12573",34266,12115,548,23.9526248399488,47,31964,5.2,"FL",290210,9.07927668627206,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12578",34275,12115,548,23.9526248399488,47,15005,2.94,"FL",806232,53.7308897034322,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12586",34285,12115,548,23.9526248399488,47,8039,3.82,"FL",574780,71.498942654559,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12587",34286,12115,548,23.9526248399488,47,8610,2.17,"FL",355049,41.2368176538908,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12588",34287,12115,548,23.9526248399488,47,19089,4.72,"FL",411938,21.5798627481796,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12593",34292,12115,548,23.9526248399488,47,17443,2.89,"FL",559942,32.1012440520553,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12594",34293,12115,548,23.9526248399488,47,30750,3.82,"FL",946561,30.7824715447154,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12596",34420,12083,353,21.9638095238095,49,13678,4.79,"FL",233442,17.0669688550958,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12599",34428,12017,170,23.1964285714286,37,9294,7.21,"FL",163066,17.5452980417474,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12602",34431,12083,353,21.9638095238095,49,6470,7.66,"FL",128482,19.858114374034,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12603",34431,12075,32,21.9583333333333,13,6470,7.66,"FL",128482,19.858114374034,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12604",34432,12083,353,21.9638095238095,49,9826,7.95,"FL",226084,23.0087522898433,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12605",34433,12017,170,23.1964285714286,37,3936,7.55,"FL",113593,28.8600101626016,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12606",34434,12017,170,23.1964285714286,37,4440,7.27,"FL",139963,31.5231981981982,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12607",34436,12017,170,23.1964285714286,37,8513,6.09,"FL",113733,13.3599201221661,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12609",34442,12017,170,23.1964285714286,37,10239,5.67,"FL",367974,35.938470553765,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12611",34446,12017,170,23.1964285714286,37,12542,5.96,"FL",330669,26.3649338223569,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12613",34448,12017,170,23.1964285714286,37,10006,6.25,"FL",154370,15.4277433539876,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12614",34449,12017,170,23.1964285714286,37,3357,8,"FL",48602,14.4778075662794,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12615",34449,12075,32,21.9583333333333,13,3357,8,"FL",48602,14.4778075662794,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12616",34450,12017,170,23.1964285714286,37,10194,4.49,"FL",200556,19.6739258387287,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12618",34452,12017,170,23.1964285714286,37,10353,6.49,"FL",182218,17.6005022698735,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12619",34453,12017,170,23.1964285714286,37,8001,6.92,"FL",166607,20.8232720909886,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12621",34461,12017,170,23.1964285714286,37,8444,9.92,"FL",240575,28.4906442444339,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12623",34465,12017,170,23.1964285714286,37,12993,6.97,"FL",332050,25.5560686523513,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12624",34470,12083,353,21.9638095238095,49,15632,4.15,"FL",286585,18.3332267144319,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12625",34471,12083,353,21.9638095238095,49,21437,5.24,"FL",818117,38.16378224565,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12626",34472,12083,353,21.9638095238095,49,19277,5.52,"FL",394070,20.4424962390413,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12627",34473,12083,353,21.9638095238095,49,7588,6.45,"FL",272207,35.873352662098,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12628",34474,12083,353,21.9638095238095,49,15761,9.4,"FL",299938,19.0303914726223,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12629",34475,12083,353,21.9638095238095,49,13212,9.73,"FL",126341,9.56259461095973,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12630",34476,12083,353,21.9638095238095,49,12323,4.89,"FL",505209,40.9972409315913,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12633",34479,12083,353,21.9638095238095,49,12654,3.57,"FL",216877,17.1390074284811,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12634",34480,12083,353,21.9638095238095,49,10124,4.53,"FL",557999,55.1164559462663,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12635",34481,12083,353,21.9638095238095,49,13854,5.39,"FL",409093,29.5288725277898,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12636",34482,12083,353,21.9638095238095,49,16203,5.04,"FL",387949,23.9430352403876,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12638",34484,12119,114,22.4967741935484,30,2282,1.95,"FL",128635,56.3694127957932,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12639",34484,12119,114,22.4967741935484,30,2282,1.95,"FL",128635,56.3694127957932,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12640",34484,12083,353,21.9638095238095,49,2282,1.95,"FL",128635,56.3694127957932,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12641",34484,12083,353,21.9638095238095,49,2282,1.95,"FL",128635,56.3694127957932,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12645",34491,12083,353,21.9638095238095,49,19410,4.62,"FL",573195,29.5309119010819,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12648",34601,12053,133,22.7948717948718,31,20832,3.81,"FL",354106,16.9981758832565,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12649",34601,12053,133,22.7948717948718,31,20832,3.81,"FL",354106,16.9981758832565,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12650",34601,12017,170,23.1964285714286,37,20832,3.81,"FL",354106,16.9981758832565,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12651",34601,12017,170,23.1964285714286,37,20832,3.81,"FL",354106,16.9981758832565,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12656",34606,12053,133,22.7948717948718,31,24179,4.8,"FL",435751,18.0218784895984,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12657",34607,12053,133,22.7948717948718,31,6985,4.18,"FL",221522,31.7139584824624,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12658",34608,12053,133,22.7948717948718,31,22907,4.23,"FL",474668,20.7215261710394,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12659",34609,12053,133,22.7948717948718,31,28499,5.36,"FL",784027,27.510684585424,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12660",34610,12101,402,22.0689013035382,50,10636,6.44,"FL",239006,22.4714178262505,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12667",34639,12101,402,22.0689013035382,50,19205,3.41,"FL",784403,40.8436865399635,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12668",34652,12101,402,22.0689013035382,50,24827,5.08,"FL",457908,18.4439521488702,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12669",34653,12101,402,22.0689013035382,50,30941,4.21,"FL",460054,14.8687502019973,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12671",34655,12101,402,22.0689013035382,50,24369,2.63,"FL",1170641,48.0381222044401,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12675",34667,12101,402,22.0689013035382,50,29989,5.74,"FL",562610,18.7605455333622,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12676",34668,12101,402,22.0689013035382,50,42073,5.53,"FL",567348,13.4848477645996,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12677",34669,12101,402,22.0689013035382,50,10484,5.47,"FL",224081,21.3736169400992,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12680",34677,12103,876,23.2227036395147,57,19628,3.85,"FL",756724,38.5532912166293,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12685",34683,12103,876,23.2227036395147,57,34025,3.81,"FL",1138566,33.4626304188097,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12686",34684,12103,876,23.2227036395147,57,27429,2.76,"FL",763521,27.8362681833096,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12687",34685,12103,876,23.2227036395147,57,17559,4.18,"FL",802896,45.7256107978814,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12689",34689,12103,876,23.2227036395147,57,28752,3.78,"FL",654223,22.7539997217585,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12690",34690,12101,402,22.0689013035382,50,13007,4.52,"FL",165910,12.755439378796,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12691",34691,12101,402,22.0689013035382,50,18526,4.06,"FL",311651,16.8223577674619,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12693",34695,12103,876,23.2227036395147,57,18156,3.04,"FL",656824,36.1766909010795,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12695",34698,12103,876,23.2227036395147,57,34235,3.57,"FL",1036427,30.2739009785307,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12696",34705,12069,347,22.2612419700214,49,2092,3.08,"FL",45810,21.8977055449331,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12697",34711,12069,347,22.2612419700214,49,38447,3.01,"FL",1493789,38.8532005097927,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12704",34731,12119,114,22.4967741935484,30,9626,2.15,"FL",223923,23.2623104093081,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12705",34731,12119,114,22.4967741935484,30,9626,2.15,"FL",223923,23.2623104093081,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12706",34731,12069,347,22.2612419700214,49,9626,2.15,"FL",223923,23.2623104093081,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
"12707",34731,12069,347,22.2612419700214,49,9626,2.15,"FL",223923,23.2623104093081,"H1026",5,0,0,90,33,"Overall Star Rating",3.5
